3.82921 7.4907
0.88268 4.9312
17.6821 8.1979
4.22306 5.7672
23.6051 6.8448
8.61963 8.9534
19.2902 8.5608
10.3682 7.7855
1.44829 11.1757
3.0952 6.8449
4.18068 8.8882
2.95073 7.3834
7.63651 6.9064
8.02078 8.4765
1.26064 5.7297
0.77847 7.9441
0.38718 16.7626
0.32169 9.4904
9.93737 9.5086
0.56006 8.0169
1.02572 9.3068
0.4583 9.1879
0.35444 13.0003
0.1547 0
0.20927 15.0372
0.04787 0
0.65693 20.2244
0.36559 0
1.11062 7.9431
1.83789 8.3685
0.2836 3.3724
0.35768 0
1.78978 6.5437
0.21277 0
0.3616 0
0.24233 4.373
0.52926 13.1075
1.00975 9.7925
0.2731 9.0412
0.38875 9.8276
0.06745 0
0.88885 6.5991
0.18094 5.075
1.93082 10.143
1.33365 9.3884
0.19104 10.6952
3.26465 6.5335
0.32214 0
0.57532 6.619
3.79536 10.5777
1.77335 7.7502
0.03092 0
2.37238 11.7838
0.1158 17.2311
11.9865 6.9784
0.69085 5.1558
0.8211 7.2279
1.94732 6.6862
0.27819 19.1921
1.99438 10.8155
0.24479 15.9757
0.29504 7.0718
0.37709 5.9501
0.43837 0
0.40609 7.8783
6.7454 7.2366
0.33862 0
0.14762 16.7065
0.85321 8.4219
1.82878 8.1551
0.14685 5.8742
0.09793 31.649
0.88334 9.0716
0.35099 6.025
0.36321 5.6028
0.18059 19.2152
0.49735 5.4102
1.96771 3.4336
1.91097 4.5944
2.84684 4.4415
0.46034 3.7732
11.4609 7.07
0.61923 4.5926
0.05649 14.5941
1.21863 5.9493
1.11153 6.4062
0.40675 5.9052
0.21285 0
12.3753 6.5389
0.87416 1.8752
3.50735 8.3954
0.06459 0
0.61837 3.3714
0.50301 2.8631
0.45687 8.222
0.24428 6.9765
2.69852 5.3988
2.09418 9.2625
0.18241 16.5028
1.0348 9.2061
0.22444 3.7122
0.26712 13.0828
0.18182 4.9287
0.12702 6.4406
0.14152 9.941
0.46913 0
0.27656 12.1072
0.1352 0
0.71923 3.6149
0.57176 3.4915
0.82248 8.9884
0.13699 0
0.20107 14.062
1.51539 7.0456
0.53766 1.7451
0.3157 18.9686
0.17596 3.7203
0.14424 7.8485
0.59774 3.1814
0.11787 6.5751
0.31978 5.7576
0.10875 7.6575
0.31451 27.7367
0.41118 4.9699
0.1578 12.929
0.29203 7.2631
0.95373 7.3088
2.37645 9.1283
1.29178 13.2681
0.62152 6.1543
0.25702 3.1546
2.11874 13.0483
0.33182 5.6635
0.61797 6.5749
0.35338 5.9505
0.31452 8.4399
0.84705 7.8425
0.14709 4.6459
0.33674 2.5092
0.03265 0
0.37659 14.1928
0.07233 19.6304
2.2613 9.9577
1.34656 11.0339
0.06672 0
0.20472 7.688
0.14749 28.455
0.9904 2.4679
0.53202 11.3501
0.04761 0
0.39962 0
0.06468 10.0481
0.01814 26.7379
0.4102 17.1083
0.12935 5.4792
0.1857 4.5651
0.10167 7.667
0.6254 8.2489
0.68855 6.353
0.47929 1.7061
0.22876 7.8533
0.11376 6.9772
0.9682 6.2161
0.13692 23.1692
0.14772 4.7716
0.44622 6.6982
0.48051 4.6796
1.44055 6.0863
1.3931 3.9737
0.61337 8.0145
0.06091 0
0.22567 8.4858
0.54849 10.2253
0.03137 0
0.11669 15.3545
0.52234 5.5046
2.04988 10.1428
0.14631 0
0.14868 0
0.14585 0
0.37889 4.2722
8.04711 5.5238
7.6668 7.6686
0.08703 18.4234
1.78861 7.4351
0.15592 0
0.2103 13.0862
0.97991 10.3184
0.5142 0
0.17968 11.0771
0.9415 12.559
2.08101 9.6264
0.24519 3.341
0.07158 35.2476
0.02569 0
3.50676 4.8083
0.18003 0
0.52949 5.9542
0.02485 59.9978
0.22348 15.0806
0.10687 7.0213
0.74819 13.7816
0.29238 0
0.30597 3.837
0.38131 11.4319
0.3595 0
0.38371 11.8325
0.49406 3.4916
0.47255 19.7736
2.78122 6.2777
0.86073 11.6506
0.19134 13.9815
0.08879 0
0.10463 0
0.67252 16.5315
0.47779 9.3004
0.85121 3.8081
0.10463 0
0.27456 4.3946
0.51388 8.3021
0.18157 5.2714
0.32333 10.4831
0.1767 12.9182
1.58258 6.9289
0.19656 7.0172
0.23904 6.7224
1.55533 8.4291
0.14941 5.3358
0.42133 4.6118
1.101 13.1009
0.15691 14.6395
0.84715 7.0187
0.12742 0
0.3998 6.8231
0.33949 5.7465
3.68052 8.6656
0.83855 8.849
0.41018 10.9039
0.34045 19.0345
0.85671 9.1192
1.19734 11.0173
89.4564 8.5167
0.47502 6.0549
0.2712 3.6143
2.10709 7.9889
0.40171 14.1368
0.47988 3.8305
19.7519 7.2762
0.45752 9.3597
0.16442 0
0.84328 6.4887
0.51008 9.4856
0.33729 7.609
0.93452 14.2174
0.8997 5.2982
0.15031 5.2748
0.35228 4.5248
0.96274 11.2264
0.20201 12.2523
0.47505 12.5964
0.11304 0
0.19958 0
1.22171 8.5936
0.74337 11.9542
1.24227 6.0162
0.24581 3.8795
0.91338 6.512
0.52788 13.5608
0.56018 5.4247
0.29879 11.767
10.1239 7.3243
2.14477 9.9857
1.50919 4.3709
1.22577 4.8073
14.8127 7.3768
2.67087 5.5406
0.36882 1.9482
0.84369 8.0815
0.90399 16.569
0.6955 9.7179
0.74343 7.1041
6.77912 9.0422
3.37475 11.1993
2.27146 9.2414
1.17542 6.0609
5.77675 7.4849
0.93982 5.8539
0.31888 14.5145
0.38875 13.7928
0.33891 2.3315
0.30694 4.0176
0.41423 12.652
0.7142 9.4253
0.72807 11.1438
0.82394 6.9017
0.34642 10.0802
1.27301 7.694
3.53378 7.1302
0.52134 7.6319
0.39745 0
0.41121 9.2337
0.10149 0
0.116 6.6824
0.14867 0
0.76363 6.2831
0.38177 4.9574
3.23281 8.2397
4.3286 9.2909
0.59427 8.7323
4.01514 7.3026
0.17492 0
0.13303 0
0.55493 10.7685
0.15025 15.6772
1.05897 9.9737
3.0874 7.8596
0.43227 8.1541
1.77215 10.4861
0.30713 12.3123
0.42939 4.7386
0.37199 7.2306
0.4088 5.8104
0.36021 10.1541
1.43852 6.9929
12.038 8.4107
1.44175 8.4206
5.98657 9.9463
0.87717 6.9785
0.82692 5.675
7.09648 10.5665
1.69415 6.3781
0.22834 13.7106
0.33933 12.336
1.16998 11.3817
0.3788 14.3999
0.50586 3.8373
0.99129 14.0002
2.19302 10.3022
0.64265 11.4721
0.83149 8.1729
0.27358 5.8964
0.73032 6.5217
1.16332 6.6593
0.60471 10.6804
1.00917 7.2941
2.60547 7.3893
0.98603 3.485
4.31985 5.5738
0.59672 9.0355
1.62584 8.6801
0.4379 4.9031
0.56223 10.745
0.49952 3.663
0.779 7.934
1.57758 6.2576
0.81378 7.7951
4.82363 5.2281
1.41241 9.2647
0.87183 3.0307
2.75445 6.3233
1.14538 8.7342
1.86604 6.5244
0.91807 5.3852
1.00693 16.662
0.75729 7.2017
0.52903 12.4034
0.76856 6.3276
0.6871 9.8611
2.89995 11.4866
0.92918 10.2333
1.83985 5.6177
0.89775 14.8705
8.63936 7.967
2.45523 7.1997
1.11115 4.1408
2.93943 7.0696
15.2882 7.568
1.127 8.4758
0.26127 4.6829
0.86453 6.3425
2.7158 11.0777
0.92805 2.4339
1.6813 9.4013
0.3551 10.3348
1.16941 4.5167
0.13982 0
0.47071 17.4012
0.55255 4.7579
0.40809 9.9772
0.47461 8.7305
0.32136 8.7787
3.60193 8.2
0.6626 12.6098
0.34116 5.9732
0.89126 7.8664
0.65869 7.8936
0.66555 12.1374
0.43853 4.666
5.50004 10.9742
0.57657 8.7495
1.06267 14.1687
0.50424 14.1162
0.55837 1.4283
0.83301 8.506
0.53616 8.7076
0.23549 6.2167
3.50795 7.6017
0.40287 5.5401
0.18026 12.9777
3.68681 7.573
0.40378 8.1136
2.33447 5.8213
0.82325 14.6129
0.21848 4.7071
1.29697 8.3682
0.68746 8.0046
1.57688 3.3712
0.68181 6.58
0.61094 7.9619
0.77254 6.2926
0.19632 3.0447
0.10773 20.0161
0.36424 4.2031
0.32339 0
0.15829 10.9055
0.64556 4.4995
2.75348 8.0237
0.63568 6.4285
0.55786 5.1062
0.51551 11.987
0.48201 3.5239
0.37123 3.7606
0.26561 9.9569
0.51089 7.7411
0.3495 8.2239
0.44539 5.5095
1.06807 5.6232
0.31037 5.5721
0.32039 4.8432
0.2252 4.2995
0.41091 2.2028
0.45444 1.7764
1.17423 5.9431
0.4184 6.8714
1.08064 5.3551
0.21251 12.4466
0.20653 0
0.45085 2.0555
0.95288 2.7245
0.39936 1.775
2.14099 6.4729
0.26187 8.833
0.5253 9.1869
0.39823 5.7529
0.26156 3.1016
0.19227 4.3287
0.24677 8.9603
0.30062 10.0441
0.28074 2.6472
0.3948 5.8723
0.29099 10.4205
0.44572 11.2355
0.38436 11.281
0.48846 6.4786
0.24299 2.8969
0.24768 6.196
0.18434 0
0.38477 2.1548
0.49708 3.1941
0.92422 8.2387
0.38163 2.7017
2.57471 5.4842
0.5111 4.0883
0.27449 5.3698
0.4062 8.7986
0.8751 9.97
4.5112 6.4939
0.29968 19.3344
0.22902 11.2113
0.28961 8.916
0.35489 5.9378
0.53969 13.5916
0.79095 7.0506
0.94527 3.0454
0.36702 2.2502
0.26485 4.5272
0.23598 8.0773
0.1912 8.3509
0.27016 3.1694
1.01808 9.9908
0.35798 3.9613
0.16718 25.0947
0.40424 8.2382
0.24187 0
0.61277 8.9762
0.20416 10.3399
8.52886 8.9351
2.11157 7.7126
0.44581 13.0328
0.13028 4.2604
0.2713 4.233
3.56031 10.3913
0.31524 7.2684
0.77441 5.5627
1.88446 9.3277
0.4117 7.8014
0.16433 7.7734
0.28813 2.8073
0.19251 0
0.85347 8.7522
1.00259 8.5694
0.50518 1.8132
0.15787 12.7713
0.93975 6.8624
0.27746 8.6092
0.5162 1.8202
2.3436 8.49
0.19237 8.1407
0.34224 6.5184
0.33328 17.4892
0.19838 10.4902
0.3795 13.4642
0.12098 13.3398
0.6641 6.4108
0.35105 17.4256
0.22812 6.5479
1.46443 6.3823
0.07472 10.6295
0.09863 0
0.50999 6.9515
0.07504 13.6725
0.05679 0
0.2134 2.5549
0.23604 7.8306
0.21505 15.9104
0.04619 11.8271
0.81461 11.3811
0.88047 4.9111
0.08243 0
0.46053 8.2371
0.19285 23.5609
2.23035 6.7954
0.08132 0
0.0753 7.3549
0.65079 8.0145
0.15664 4.8472
0.94595 6.9969
0.80818 7.6694
0.61506 3.7312
0.47754 3.5166
0.07153 20.1403
0.06692 8.2365
0.19237 0
0.14838 16.2367
0.03598 36.5207
0.18462 6.8468
0.06431 10.3387
0.15098 10.453
0.7827 9.6446
0.10712 0
0.05174 0
0.29247 0
0.46365 10.2784
0.08764 0
10.7884 6.051
0.11292 0
0.20688 17.6041
0.0752 0
0.50186 6.8863
0.05008 0
1.59057 12.5078
0.08597 0
0.23929 0
0.07066 0
0.83349 4.3782
0.70967 7.0786
0.32134 2.0721
0.26252 5.3969
0.11387 0
0.69982 10.5175
0.16392 0
0.75627 9.8963
0.14748 8.782
0.07863 12.9803
0.25741 11.9394
0.39506 4.1245
0.0808 0
0.14729 9.3443
0.40776 15.3277
0.10526 0
0.1529 6.6575
0.1665 0
0.14017 9.932
0.45064 9.9346
0.22521 16.5724
0.07081 0
1.51779 7.5339
0.13189 0
0.2475 16.7657
1.45658 7.3094
0.13258 11.8708
0.08399 6.04
0.16896 11.8284
1.24102 10.8512
0.12016 7.6248
9.64525 7.2473
0.54051 6.9502
3.61764 7.0473
0.06713 13.7239
0.16358 10.9433
0.10408 0
0.11307 7.0813
0.05974 0
0.12775 0
0.61319 11.2769
0.19192 18.6126
0.07563 8.7632
0.16998 0
0.04057 23.497
0.15798 7.277
0.0626 0
0.24239 9.0186
0.08728 6.3819
2.69533 11.5875
0.40754 5.6994
0.43868 9.432
0.4686 4.5596
0.19673 0
0.89086 7.6477
0.27505 0
0.69273 21.7332
2.23221 11.6384
0.44024 4.8979
1.16356 7.4266
0.6029 8.8784
0.20709 4.0242
0.39051 6.2707
0.45517 2.3809
1.57039 10.4354
0.32474 0
0.29445 5.2369
0.77845 13.7872
2.06928 6.6196
0.12928 0
0.24842 8.6215
0.66003 6.7869
0.38241 7.1979
1.36234 6.5765
0.77505 10.9787
0.58886 1.575
0.22972 9.9144
0.22112 3.2025
0.16673 0
2.09673 13.6943
0.28698 13.7474
0.16616 19.3086
0.36894 7.9048
5.40309 5.9578
0.34165 10.8987
1.01195 5.0155
1.03172 11.1602
0.13634 13.4675
0.1929 12.5065
0.3699 2.3257
0.57527 13.9018
0.85881 7.1347
0.60068 5.5769
0.27864 0
0.87765 7.0126
0.20576 3.6563
2.02045 9.4372
0.75106 4.3146
0.42864 13.5601
0.40783 4.4662
1.00435 4.3263
0.36529 14.7117
0.11267 0
1.03788 17.0164
0.33504 0
13.1586 8.3029
0.9553 11.2079
0.56317 8.271
3.54386 11.6522
0.42985 5.421
0.75544 13.6785
0.31399 13.8133
1.31105 10.3936
0.39024 6.2571
0.1914 4.6803
0.29656 2.8545
0.60519 6.4549
0.34485 5.6671
0.5767 11.9057
0.24106 0
0.59405 4.4731
0.20712 29.5005
1.36186 10.0548
0.41382 15.2227
0.2425 7.7261
1.67131 9.9023
0.32676 3.1638
0.41626 15.1521
0.74144 7.2863
0.30862 20.0331
0.37651 4.901
0.64429 18.1464
0.16523 9.231
0.48726 8.9139
0.24132 13.9259
0.27643 6.9259
0.54597 3.3713
0.35925 2.6865
0.73859 11.0229
0.89979 5.6634
0.16567 8.2489
0.56542 4.9533
1.21904 7.8501
0.26903 3.2851
0.11944 0
0.36785 0
0.69902 7.9857
1.63645 9.3878
0.33055 6.64
1.37251 3.9742
0.05505 0
0.41011 11.8969
0.52318 5.7278
0.39741 10.5127
0.81311 5.1611
0.7789 2.1491
0.36059 6.6098
0.33599 10.9875
0.52447 1.6013
0.26858 3.4444
0.28552 8.7978
0.21017 6.4437
0.32773 13.4954
2.06572 6.8916
0.25383 4.3061
0.4878 3.9791
0.32844 12.1564
0.87995 9.3108
0.17297 0
0.53731 7.5397
1.16799 5.5526
0.48819 11.5034
1.61911 15.3555
0.38628 2.4144
0.69344 13.422
0.7132 7.3702
0.21543 0
1.91504 7.6646
3.20539 5.0234
3.3399 6.3379
0.21543 11.3259
0.23244 0
0.19318 5.0846
0.21375 8.2794
0.30217 3.2264
0.36787 11.9315
5.59833 4.5323
0.07522 9.2363
0.29294 12.5868
0.61407 10.2937
0.34285 6.7081
0.40667 0
1.18718 11.4762
0.4056 6.2334
0.26899 6.9611
7.79337 8.143
0.61517 6.1723
3.48268 8.415
1.86928 2.3026
0.29949 10.9366
0.61382 5.8281
2.33804 6.9404
0.12489 18.4688
0.41641 14.5634
0.55225 10.5748
3.4055 7.7607
2.29721 3.2631
0.49591 8.0535
0.3474 2.4615
2.05925 6.7415
0.13389 0
0.30465 11.166
0.43511 3.1422
1.42825 10.8259
0.88647 11.9618
0.11991 0
0.26346 7.0821
0.578 1.4915
1.23173 8.1895
0.82126 13.7322
0.83725 5.8186
4.36677 8.1557
1.77222 6.8616
0.0703 0
1.96549 3.5642
0.40361 2.5812
1.09969 11.9158
1.04841 8.1981
0.72606 3.0214
0.67339 0
0.34733 8.3015
0.2433 15.2206
0.21589 0
0.2796 4.5345
2.49735 10.0229
1.74315 6.3918
6.31382 11.3364
0.70927 15.3437
1.27 8.5404
2.83431 9.9239
0.98054 8.8968
0.83245 9.4626
1.34817 9.6598
3.47056 9.4386
0.42021 5.1351
0.86853 5.8544
1.23673 10.9661
0.91512 6.7118
0.77515 12.1331
4.66016 10.303
1.67462 6.3696
10.2711 9.4177
13.5487 8.6603
1.71191 7.8271
0.63247 1.7916
3.76761 9.7523
2.11764 13.7875
2.11783 5.2355
0.5178 9.7033
4.6162 9.3444
0.73201 7.8131
4.88021 9.4635
4.77302 7.89
0.38988 3.7436
15.3561 6.1872
6.19514 9.1965
0.96341 9.3324
1.89698 6.4308
0.36526 10.5995
0.68563 5.5138
2.999 11.5333
1.52591 12.3004
0.97422 10.1117
5.05372 8.5416
5.16795 6.53
3.0729 10.6757
12.3224 9.7015
0.35574 13.3664
16.1237 9.5173
1.69039 6.4332
9.69582 9.4147
3.33076 5.8948
31.316 10.1842
0.225 0
13.9104 7.5045
10.7214 10.0664
10.9568 8.3662
17.3382 9.9157
0.28981 9.2655
0.22416 3.3375
2.64946 9.4058
0.74507 11.5257
0.58301 9.5756
0.42218 14.9365
0.17979 0
1.42978 6.335
2.58556 12.2768
0.40473 10.3052
3.25606 7.871
1.12234 10.1575
2.90833 7.7359
1.17842 12.47
0.63612 8.1936
0.64908 9.9486
0.817 9.0324
0.76557 5.394
1.61941 7.396
0.35763 11.2716
0.9169 8.5725
0.66352 8.4185
2.36631 11.1407
0.75781 6.2657
8.2783 10.3495
0.65217 8.6283
0.40605 9.2931
1.92887 8.5889
1.00702 6.5076
1.15002 4.5404
0.91384 10.9491
0.86731 10.7334
5.59886 10.161
1.51711 13.1519
0.64901 12.6373
0.30591 7.3175
1.41082 14.9464
3.6345 10.0322
5.0234 7.748
0.4196 12.6988
12.6131 9.7337
0.05662 0
0.25907 6.7369
2.23445 7.7904
0.51717 10.3723
2.40001 9.0011
4.16305 8.7519
0.15413 16.011
0.24279 11.1118
18.3575 8.5161
0.59962 6.5925
1.54401 9.6454
0.68907 20.203
0.9907 5.5254
0.60674 11.1892
1.98036 9.1356
0.36791 6.5801
3.58477 7.6575
1.51427 8.7183
0.2554 16.9165
3.57846 5.3733
1.18917 6.7879
24.8168 7.5957
0.68277 8.3909
0.5313 12.6173
0.19133 14.2406
0.57177 5.9512
0.22939 0
0.58796 5.0246
5.8036 6.6706
0.35195 12.4428
0.6283 10.6304
4.00069 8.2136
3.98661 10.8451
1.48568 8.2931
1.09119 14.2442
0.19976 6.8352
1.75507 12.3205
1.4137 12.9929
1.79152 5.7112
6.53109 9.7575
27.3636 8.287
0.75337 4.3938
0.38367 10.0539
7.30638 8.7553
0.70133 3.9188
0.78709 7.0699
0.87561 6.1919
0.137 23.3925
1.34785 9.0992
0.65834 10.294
0.75763 8.4688
1.84564 9.0708
0.62008 3.8331
0.30976 7.3309
1.11184 10.7551
1.20704 5.5679
0.19064 11.2753
0.1197 0
0.28278 14.2753
1.3826 6.627
8.39852 8.7766
0.45811 0
0.83 6.5926
0.38786 6.589
0.52352 8.3233
0.78215 7.0017
1.08557 6.4971
0.15128 13.0059
22.8469 7.8206
0.48504 5.4162
0.44986 0
0.83889 4.2904
1.05253 8.202
0.2771 14.1969
0.38523 6.4494
1.00089 9.2473
0.12454 7.4024
0.33776 4.3374
0.195 11.7411
0.27456 16.2331
0.10854 5.9646
0.65134 9.9576
0.15381 11.5942
0.58801 9.4799
0.87004 3.7813
0.08851 14.8593
0.25316 2.3384
0.5173 8.6994
0.57641 9.7062
0.55456 6.1465
0.80493 11.9684
0.92987 7.2033
0.22359 6.0055
0.7343 20.0211
0.48441 1.6428
0.17584 12.6424
2.88139 9.0468
1.41547 7.5063
0.32733 16.5908
0.67193 8.1111
0.22961 10.1109
0.75012 5.1512
0.275 5.1953
9.74781 9.7371
0.10637 0
0.38985 1.4267
0.41875 11.9975
1.41001 10.1655
0.23221 4.0367
0.40181 7.931
4.69257 8.0418
2.44698 9.8215
1.78259 4.4559
0.38325 2.2957
3.33096 6.1317
0.82839 10.4048
0.23258 3.1975
0.28365 12.6298
0.61124 5.6612
0.0936 10.2008
0.54323 6.9169
0.33289 4.4611
0.48113 11.5065
4.87847 8.439
0.28007 0
0.16959 10.4512
1.16312 9.5415
2.43733 13.9056
0.26187 11.3481
0.36083 8.8761
0.74919 13.258
0.19082 4.1972
0.28533 6.9695
0.12223 32.2759
0.33078 7.2746
0.25499 8.1261
0.17032 7.4653
0.27471 0
0.16135 4.7422
0.04443 0
0.2855 5.2258
0.22598 4.8012
0.19998 11.586
0.34429 8.0984
0.30732 18.8533
2.53696 7.5163
1.14347 5.7765
0.1278 0
0.45631 8.0461
0.25385 0
0.31984 5.1612
1.01528 5.7399
3.54058 10.8753
2.16495 4.3011
0.10264 0
0.07375 0
0.02073 0
0.5209 5.8995
2.54018 9.6528
0.20803 6.0816
0.03329 0
0.138 4.5203
1.16626 5.538
0.10294 0
0.72135 6.6534
0.8607 2.4206
1.12623 3.0731
0.22291 20.3484
0.30579 12.7091
1.38546 9.4681
0.26886 3.1406
0.56806 12.4653
0.8424 9.1461
1.14823 23.9955
0.41436 4.2492
0.43645 10.9985
0.62855 6.8531
0.15611 5.4543
0.45575 7.492
0.35302 6.0564
0.09192 10.4527
0.66306 8.7265
0.4399 6.337
1.06993 6.7673
0.23261 6.6327
0.47234 7.2565
0.57166 7.3183
0.53715 4.8656
0.07212 13.7893
2.41641 4.1396
0.43026 8.3834
0.04571 14.3148
0.44048 7.2549
0.30205 2.4919
0.28226 5.3998
0.25907 0
0.13888 0
0.43769 7.0355
0.42238 7.0736
0.44203 1.7355
0.06929 16.666
0.53288 4.4101
0.2045 14.4292
0.65022 6.9728
0.49869 3.7706
0.31743 0
0.19697 0
0.08543 0
0.27113 2.98
0.19781 11.2892
0.34373 0
0.55981 4.7797
0.40469 4.7907
0.15172 4.9814
0.5486 5.6299
0.84341 10.7567
0.31015 6.1677
0.40523 4.3748
0.43641 10.8385
0.30018 3.2926
2.91779 5.5678
1.95844 11.2018
0.91371 9.0606
